PALABRA,CATEGORÍA,TIPO,GENERO,NUMERO
mierdas,NOMBRE,COMÚN,FEMENINO,PLURAL
migración,NOMBRE,COMÚN,FEMENINO,SINGULAR
migraciones,NOMBRE,COMÚN,FEMENINO,PLURAL
miguel,NOMBRE,COMÚN,MASCULINO,SINGULAR
migueles,NOMBRE,COMÚN,MASCULINO,PLURAL
milagro,NOMBRE,COMÚN,MASCULINO,SINGULAR
milagros,NOMBRE,COMÚN,MASCULINO,PLURAL
milán,NOMBRE,COMÚN,MASCULINO,SINGULAR
milanes,NOMBRE,COMÚN,MASCULINO,PLURAL
milenio,NOMBRE,COMÚN,MASCULINO,SINGULAR
milenios,NOMBRE,COMÚN,MASCULINO,PLURAL
miles,NOMBRE,COMÚN,MASCULINO,PLURAL
mili,NOMBRE,COMÚN,FEMENINO,SINGULAR
miligramo,NOMBRE,COMÚN,MASCULINO,PLURAL
miligramo,NOMBRE,COMÚN,MASCULINO,SINGULAR
miligramos,NOMBRE,COMÚN,MASCULINO,PLURAL
mililitro,NOMBRE,COMÚN,MASCULINO,PLURAL
mililitro,NOMBRE,COMÚN,MASCULINO,SINGULAR
mililitros,NOMBRE,COMÚN,MASCULINO,PLURAL
milímetro,NOMBRE,COMÚN,,
milímetro,NOMBRE,COMÚN,MASCULINO,SINGULAR
milímetro_cuadrado,NOMBRE,COMÚN,,
milímetro_cúbico,NOMBRE,COMÚN,,
milímetro_de_hg,NOMBRE,COMÚN,,
milímetro_de_mercurio,NOMBRE,COMÚN,,
milímetros,NOMBRE,COMÚN,MASCULINO,PLURAL
milis,NOMBRE,COMÚN,FEMENINO,PLURAL
milisegundo,NOMBRE,COMÚN,,
militante,NOMBRE,COMÚN,COMÚN,SINGULAR
militantes,NOMBRE,COMÚN,COMÚN,PLURAL
militar,NOMBRE,COMÚN,COMÚN,SINGULAR
militares,NOMBRE,COMÚN,COMÚN,PLURAL
militarismo,NOMBRE,COMÚN,MASCULINO,SINGULAR
militarismos,NOMBRE,COMÚN,MASCULINO,PLURAL
mílite,NOMBRE,COMÚN,MASCULINO,SINGULAR
mílites,NOMBRE,COMÚN,MASCULINO,PLURAL
milla,NOMBRE,COMÚN,FEMENINO,PLURAL
milla_cuadrado,NOMBRE,COMÚN,,
milla_por_hora,NOMBRE,COMÚN,,
millar,NOMBRE,COMÚN,MASCULINO,SINGULAR
millares,NOMBRE,COMÚN,MASCULINO,PLURAL
millas,NOMBRE,COMÚN,FEMENINO,PLURAL
millón,NOMBRE,COMÚN,MASCULINO,SINGULAR
millones,NOMBRE,COMÚN,MASCULINO,PLURAL
mina,NOMBRE,COMÚN,FEMENINO,SINGULAR
minas,NOMBRE,COMÚN,FEMENINO,PLURAL
mínimo,NOMBRE,COMÚN,MASCULINO,SINGULAR
mínimos,NOMBRE,COMÚN,MASCULINO,PLURAL
ministerio,NOMBRE,COMÚN,MASCULINO,SINGULAR
ministerio_de_asuntos_exteriores,NOMBRE,COMÚN,MASCULINO,SINGULAR
ministerio_de_educación_y_ciencia,NOMBRE,COMÚN,MASCULINO,SINGULAR
ministerio_de_hacienda,NOMBRE,COMÚN,MASCULINO,SINGULAR
ministerio_de_justicia,NOMBRE,COMÚN,MASCULINO,SINGULAR
ministerios,NOMBRE,COMÚN,MASCULINO,PLURAL
ministro,NOMBRE,COMÚN,MASCULINO,SINGULAR
ministro_de_asuntos_exteriores,NOMBRE,COMÚN,,
ministro_de_hacienda,NOMBRE,COMÚN,,
ministro_de_obras_públicas,NOMBRE,COMÚN,,
ministros,NOMBRE,COMÚN,MASCULINO,PLURAL
minoría,NOMBRE,COMÚN,FEMENINO,SINGULAR
minorías,NOMBRE,COMÚN,FEMENINO,PLURAL
minuto,NOMBRE,COMÚN,MASCULINO,SINGULAR
minutos,NOMBRE,COMÚN,MASCULINO,PLURAL
mirada,NOMBRE,COMÚN,FEMENINO,SINGULAR
miradas,NOMBRE,COMÚN,FEMENINO,PLURAL
misa,NOMBRE,COMÚN,FEMENINO,SINGULAR
misas,NOMBRE,COMÚN,FEMENINO,PLURAL
miseria,NOMBRE,COMÚN,FEMENINO,SINGULAR
miserias,NOMBRE,COMÚN,FEMENINO,PLURAL
misericordia,NOMBRE,COMÚN,FEMENINO,SINGULAR
misericordias,NOMBRE,COMÚN,FEMENINO,PLURAL
misión,NOMBRE,COMÚN,FEMENINO,SINGULAR
misión_comercial,NOMBRE,COMÚN,FEMENINO,SINGULAR
misiones,NOMBRE,COMÚN,FEMENINO,PLURAL
misterio,NOMBRE,COMÚN,MASCULINO,SINGULAR
misterios,NOMBRE,COMÚN,MASCULINO,PLURAL
mitad,NOMBRE,COMÚN,FEMENINO,SINGULAR
mitades,NOMBRE,COMÚN,FEMENINO,PLURAL
mito,NOMBRE,COMÚN,MASCULINO,SINGULAR
mitos,NOMBRE,COMÚN,MASCULINO,PLURAL
ml,NOMBRE,COMÚN,MASCULINO,PLURAL
mm2,NOMBRE,COMÚN,MASCULINO,PLURAL
mm3,NOMBRE,COMÚN,MASCULINO,PLURAL
mmHg,NOMBRE,COMÚN,MASCULINO,PLURAL
mobiliario_urbano,NOMBRE,COMÚN,FEMENINO,SINGULAR
mochuelo,NOMBRE,COMÚN,MASCULINO,SINGULAR
mochuelos,NOMBRE,COMÚN,MASCULINO,PLURAL
moda,NOMBRE,COMÚN,FEMENINO,SINGULAR
modalidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
modalidades,NOMBRE,COMÚN,FEMENINO,PLURAL
modas,NOMBRE,COMÚN,FEMENINO,PLURAL
modelo,NOMBRE,COMÚN,FEMENINO,SINGULAR
modelo,NOMBRE,COMÚN,MASCULINO,SINGULAR
modelo_conceptual,NOMBRE,COMÚN,,
modelo_de_gestión,NOMBRE,COMÚN,,
modelo_económico,NOMBRE,COMÚN,,
modelo_matemático,NOMBRE,COMÚN,,
modelo_oficial,NOMBRE,COMÚN,,
modelo_teórico,NOMBRE,COMÚN,,
modelos,NOMBRE,COMÚN,FEMENINO,PLURAL
modelos,NOMBRE,COMÚN,MASCULINO,PLURAL
modernidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
modernidades,NOMBRE,COMÚN,FEMENINO,PLURAL
modernismo,NOMBRE,COMÚN,MASCULINO,SINGULAR
modernismos,NOMBRE,COMÚN,MASCULINO,PLURAL
modernización,NOMBRE,COMÚN,FEMENINO,SINGULAR
modernizaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
modificación,NOMBRE,COMÚN,FEMENINO,SINGULAR
modificación_de_datos,NOMBRE,COMÚN,,
modificaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
modo,NOMBRE,COMÚN,MASCULINO,SINGULAR
modos,NOMBRE,COMÚN,MASCULINO,PLURAL
mojón,NOMBRE,COMÚN,MASCULINO,SINGULAR
mojones,NOMBRE,COMÚN,MASCULINO,PLURAL
mol,NOMBRE,COMÚN,MASCULINO,PLURAL
molócula,NOMBRE,COMÚN,FEMENINO,SINGULAR
molóculas,NOMBRE,COMÚN,FEMENINO,PLURAL
molestia,NOMBRE,COMÚN,FEMENINO,SINGULAR
molestias,NOMBRE,COMÚN,FEMENINO,PLURAL
molino,NOMBRE,COMÚN,MASCULINO,SINGULAR
molinos,NOMBRE,COMÚN,MASCULINO,PLURAL
mols,NOMBRE,COMÚN,MASCULINO,PLURAL
momento,NOMBRE,COMÚN,MASCULINO,SINGULAR
momentos,NOMBRE,COMÚN,MASCULINO,PLURAL
monarca,NOMBRE,COMÚN,COMÚN,SINGULAR
monarcas,NOMBRE,COMÚN,COMÚN,PLURAL
monasterio,NOMBRE,COMÚN,MASCULINO,SINGULAR
monasterios,NOMBRE,COMÚN,MASCULINO,PLURAL
moneda,NOMBRE,COMÚN,FEMENINO,SINGULAR
moneda_nacional,NOMBRE,COMÚN,FEMENINO,SINGULAR
moneda_única,NOMBRE,COMÚN,FEMENINO,SINGULAR
monedas,NOMBRE,COMÚN,FEMENINO,PLURAL
monja,NOMBRE,COMÚN,FEMENINO,SINGULAR
monjas,NOMBRE,COMÚN,FEMENINO,PLURAL
monje,NOMBRE,COMÚN,MASCULINO,SINGULAR
monjes,NOMBRE,COMÚN,MASCULINO,PLURAL
mono,NOMBRE,COMÚN,MASCULINO,SINGULAR
monografía,NOMBRE,COMÚN,FEMENINO,SINGULAR
monografías,NOMBRE,COMÚN,FEMENINO,PLURAL
monos,NOMBRE,COMÚN,MASCULINO,PLURAL
monóxido_de_carbono,NOMBRE,COMÚN,FEMENINO,SINGULAR
monsieur,NOMBRE,COMÚN,MASCULINO,SINGULAR
monstruo,NOMBRE,COMÚN,MASCULINO,SINGULAR
monstruos,NOMBRE,COMÚN,MASCULINO,PLURAL
montaje,NOMBRE,COMÚN,MASCULINO,SINGULAR
montajes,NOMBRE,COMÚN,MASCULINO,PLURAL
montaña,NOMBRE,COMÚN,FEMENINO,SINGULAR
montañas,NOMBRE,COMÚN,FEMENINO,PLURAL
monte,NOMBRE,COMÚN,MASCULINO,SINGULAR
montes,NOMBRE,COMÚN,MASCULINO,PLURAL
monto,NOMBRE,COMÚN,MASCULINO,SINGULAR
montón,NOMBRE,COMÚN,MASCULINO,SINGULAR
montones,NOMBRE,COMÚN,MASCULINO,PLURAL
montos,NOMBRE,COMÚN,MASCULINO,PLURAL
monumento,NOMBRE,COMÚN,MASCULINO,SINGULAR
monumentos,NOMBRE,COMÚN,MASCULINO,PLURAL
moño,NOMBRE,COMÚN,MASCULINO,SINGULAR
moños,NOMBRE,COMÚN,MASCULINO,PLURAL
morada,NOMBRE,COMÚN,FEMENINO,SINGULAR
moradas,NOMBRE,COMÚN,FEMENINO,PLURAL
moral,NOMBRE,COMÚN,FEMENINO,SINGULAR
moral,NOMBRE,COMÚN,MASCULINO,SINGULAR
moraleja,NOMBRE,COMÚN,FEMENINO,SINGULAR
moralejas,NOMBRE,COMÚN,FEMENINO,PLURAL
morales,NOMBRE,COMÚN,FEMENINO,PLURAL
morales,NOMBRE,COMÚN,MASCULINO,PLURAL
moralidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
moralidades,NOMBRE,COMÚN,FEMENINO,PLURAL
moratón,NOMBRE,COMÚN,MASCULINO,SINGULAR
moratones,NOMBRE,COMÚN,MASCULINO,PLURAL
morfología,NOMBRE,COMÚN,FEMENINO,SINGULAR
morfologías,NOMBRE,COMÚN,FEMENINO,PLURAL
moribundo,NOMBRE,COMÚN,MASCULINO,SINGULAR
moribundos,NOMBRE,COMÚN,MASCULINO,PLURAL
moro,NOMBRE,COMÚN,MASCULINO,SINGULAR
moros,NOMBRE,COMÚN,MASCULINO,PLURAL
mortalidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
mortalidad_infantil,NOMBRE,COMÚN,FEMENINO,SINGULAR
mortalidades,NOMBRE,COMÚN,FEMENINO,PLURAL
mortero,NOMBRE,COMÚN,MASCULINO,SINGULAR
morteros,NOMBRE,COMÚN,MASCULINO,PLURAL
mosaico,NOMBRE,COMÚN,MASCULINO,SINGULAR
mosaicos,NOMBRE,COMÚN,MASCULINO,PLURAL
mosca,NOMBRE,COMÚN,FEMENINO,SINGULAR
moscas,NOMBRE,COMÚN,FEMENINO,PLURAL
mostrador,NOMBRE,COMÚN,MASCULINO,SINGULAR
mostradores,NOMBRE,COMÚN,MASCULINO,PLURAL
motivación,NOMBRE,COMÚN,FEMENINO,SINGULAR
motivaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
motivo,NOMBRE,COMÚN,MASCULINO,SINGULAR
motivos,NOMBRE,COMÚN,MASCULINO,PLURAL
moto,NOMBRE,COMÚN,MASCULINO,SINGULAR
motor,NOMBRE,COMÚN,MASCULINO,SINGULAR
motor_de_búsqueda,NOMBRE,COMÚN,,
motor_eléctrico,NOMBRE,COMÚN,,
motores,NOMBRE,COMÚN,MASCULINO,PLURAL
motos,NOMBRE,COMÚN,MASCULINO,PLURAL
movida,NOMBRE,COMÚN,FEMENINO,SINGULAR
movidas,NOMBRE,COMÚN,FEMENINO,PLURAL
móvil,NOMBRE,COMÚN,MASCULINO,SINGULAR
móviles,NOMBRE,COMÚN,MASCULINO,PLURAL
movilidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
movilidad_geográfica,NOMBRE,COMÚN,FEMENINO,SINGULAR
movilidades,NOMBRE,COMÚN,FEMENINO,PLURAL
movimiento,NOMBRE,COMÚN,MASCULINO,SINGULAR
movimiento_de_resistencia,NOMBRE,COMÚN,MASCULINO,SINGULAR
movimiento_internacional,NOMBRE,COMÚN,MASCULINO,SINGULAR
movimiento_nacional,NOMBRE,COMÚN,MASCULINO,SINGULAR
movimiento_obrero,NOMBRE,COMÚN,MASCULINO,SINGULAR
movimiento_revolucionario,NOMBRE,COMÚN,MASCULINO,SINGULAR
movimientos,NOMBRE,COMÚN,MASCULINO,PLURAL
mozárabe,NOMBRE,COMÚN,COMÚN,SINGULAR
mozárabes,NOMBRE,COMÚN,COMÚN,PLURAL
mozo,NOMBRE,COMÚN,MASCULINO,SINGULAR
mozos,NOMBRE,COMÚN,MASCULINO,PLURAL
ms,NOMBRE,COMÚN,MASCULINO,PLURAL
ms.,NOMBRE,COMÚN,MASCULINO,PLURAL
muchacha,NOMBRE,COMÚN,FEMENINO,SINGULAR
muchachas,NOMBRE,COMÚN,FEMENINO,PLURAL
muchacho,NOMBRE,COMÚN,MASCULINO,SINGULAR
muchachos,NOMBRE,COMÚN,MASCULINO,PLURAL
muchedumbre,NOMBRE,COMÚN,FEMENINO,SINGULAR
muchedumbres,NOMBRE,COMÚN,FEMENINO,PLURAL
mueble,NOMBRE,COMÚN,MASCULINO,SINGULAR
muebles,NOMBRE,COMÚN,MASCULINO,PLURAL
muelle,NOMBRE,COMÚN,MASCULINO,SINGULAR
muelles,NOMBRE,COMÚN,MASCULINO,PLURAL
muerte,NOMBRE,COMÚN,FEMENINO,SINGULAR
muerte_violenta,NOMBRE,COMÚN,,
muertes,NOMBRE,COMÚN,FEMENINO,PLURAL
muerto,NOMBRE,COMÚN,MASCULINO,SINGULAR
muertos,NOMBRE,COMÚN,MASCULINO,PLURAL
muestra,NOMBRE,COMÚN,FEMENINO,SINGULAR
muestra_representativa,NOMBRE,COMÚN,FEMENINO,SINGULAR
muestras,NOMBRE,COMÚN,FEMENINO,PLURAL
mujer,NOMBRE,COMÚN,FEMENINO,SINGULAR
mujeres,NOMBRE,COMÚN,FEMENINO,PLURAL
mula,NOMBRE,COMÚN,FEMENINO,SINGULAR
mulas,NOMBRE,COMÚN,FEMENINO,PLURAL
multa,NOMBRE,COMÚN,FEMENINO,SINGULAR
multas,NOMBRE,COMÚN,FEMENINO,PLURAL
multinacional,NOMBRE,COMÚN,FEMENINO,SINGULAR
multinacionales,NOMBRE,COMÚN,FEMENINO,PLURAL
multiplicación,NOMBRE,COMÚN,FEMENINO,SINGULAR
multiplicaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
multitud,NOMBRE,COMÚN,FEMENINO,SINGULAR
multitudes,NOMBRE,COMÚN,FEMENINO,PLURAL
mundial,NOMBRE,COMÚN,MASCULINO,SINGULAR
mundiales,NOMBRE,COMÚN,MASCULINO,PLURAL
mundo,NOMBRE,COMÚN,MASCULINO,SINGULAR
mundo_material,NOMBRE,COMÚN,MASCULINO,SINGULAR
mundos,NOMBRE,COMÚN,MASCULINO,PLURAL
municipio,NOMBRE,COMÚN,MASCULINO,SINGULAR
municipios,NOMBRE,COMÚN,MASCULINO,PLURAL
muñeca,NOMBRE,COMÚN,FEMENINO,SINGULAR
muñecas,NOMBRE,COMÚN,FEMENINO,PLURAL
muralla,NOMBRE,COMÚN,FEMENINO,SINGULAR
murallas,NOMBRE,COMÚN,FEMENINO,PLURAL
muro,NOMBRE,COMÚN,MASCULINO,SINGULAR
muros,NOMBRE,COMÚN,MASCULINO,PLURAL
mósculo,NOMBRE,COMÚN,MASCULINO,SINGULAR
mósculos,NOMBRE,COMÚN,MASCULINO,PLURAL
museo,NOMBRE,COMÚN,MASCULINO,SINGULAR
museos,NOMBRE,COMÚN,MASCULINO,PLURAL
musgo,NOMBRE,COMÚN,MASCULINO,SINGULAR
musgos,NOMBRE,COMÚN,MASCULINO,PLURAL
música,NOMBRE,COMÚN,FEMENINO,SINGULAR
música_de_cámara,NOMBRE,COMÚN,FEMENINO,SINGULAR
música_electrónica,NOMBRE,COMÚN,FEMENINO,SINGULAR
música_moderna,NOMBRE,COMÚN,FEMENINO,SINGULAR
música_popular,NOMBRE,COMÚN,FEMENINO,SINGULAR
música_religiosa,NOMBRE,COMÚN,FEMENINO,SINGULAR
músicas,NOMBRE,COMÚN,FEMENINO,PLURAL
músico,NOMBRE,COMÚN,MASCULINO,SINGULAR
músicos,NOMBRE,COMÚN,MASCULINO,PLURAL
muslo,NOMBRE,COMÚN,MASCULINO,SINGULAR
muslos,NOMBRE,COMÚN,MASCULINO,PLURAL
musulmán,NOMBRE,COMÚN,MASCULINO,SINGULAR
musulmanes,NOMBRE,COMÚN,MASCULINO,PLURAL
mutación,NOMBRE,COMÚN,FEMENINO,SINGULAR
mutaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
n,NOMBRE,COMÚN,FEMENINO,SINGULAR
nacimiento,NOMBRE,COMÚN,MASCULINO,SINGULAR
nacimientos,NOMBRE,COMÚN,MASCULINO,PLURAL
nación,NOMBRE,COMÚN,FEMENINO,SINGULAR
nacionalidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
nacionalidades,NOMBRE,COMÚN,FEMENINO,PLURAL
nacionalismo,NOMBRE,COMÚN,MASCULINO,SINGULAR
nacionalismos,NOMBRE,COMÚN,MASCULINO,PLURAL
naciones,NOMBRE,COMÚN,FEMENINO,PLURAL
naciones_unidas,NOMBRE,COMÚN,FEMENINO,PLURAL
nalga,NOMBRE,COMÚN,FEMENINO,SINGULAR
nalgas,NOMBRE,COMÚN,FEMENINO,PLURAL
nao,NOMBRE,COMÚN,FEMENINO,SINGULAR
naos,NOMBRE,COMÚN,FEMENINO,PLURAL
naranja,NOMBRE,COMÚN,FEMENINO,SINGULAR
naranja,NOMBRE,COMÚN,MASCULINO,SINGULAR
naranjas,NOMBRE,COMÚN,FEMENINO,PLURAL
naranjas,NOMBRE,COMÚN,MASCULINO,PLURAL
naranjo,NOMBRE,COMÚN,MASCULINO,SINGULAR
naranjos,NOMBRE,COMÚN,MASCULINO,PLURAL
narices,NOMBRE,COMÚN,FEMENINO,PLURAL
nariz,NOMBRE,COMÚN,FEMENINO,SINGULAR
narración,NOMBRE,COMÚN,FEMENINO,SINGULAR
narraciones,NOMBRE,COMÚN,FEMENINO,PLURAL
narrador,NOMBRE,COMÚN,MASCULINO,SINGULAR
narradores,NOMBRE,COMÚN,MASCULINO,PLURAL
natalidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
natalidades,NOMBRE,COMÚN,FEMENINO,PLURAL
natura,NOMBRE,COMÚN,FEMENINO,SINGULAR
naturaleza,NOMBRE,COMÚN,FEMENINO,SINGULAR
naturaleza_humana,NOMBRE,COMÚN,FEMENINO,SINGULAR
naturaleza_jurídica,NOMBRE,COMÚN,FEMENINO,SINGULAR
naturalezas,NOMBRE,COMÚN,FEMENINO,PLURAL
naturalidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
naturalidades,NOMBRE,COMÚN,FEMENINO,PLURAL
naturas,NOMBRE,COMÚN,FEMENINO,PLURAL
nave,NOMBRE,COMÚN,FEMENINO,SINGULAR
navegación,NOMBRE,COMÚN,FEMENINO,SINGULAR
navegación_aérea,NOMBRE,COMÚN,FEMENINO,SINGULAR
navegación_marítima,NOMBRE,COMÚN,FEMENINO,SINGULAR
navegaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
naves,NOMBRE,COMÚN,FEMENINO,PLURAL
navidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
navidades,NOMBRE,COMÚN,FEMENINO,PLURAL
nazi,NOMBRE,COMÚN,COMÚN,SINGULAR
nazis,NOMBRE,COMÚN,COMÚN,PLURAL
necesidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
necesidad_básica,NOMBRE,COMÚN,,
necesidades,NOMBRE,COMÚN,FEMENINO,PLURAL
necesidades_educativas_especiales,NOMBRE,COMÚN,FEMENINO,PLURAL
negativa,NOMBRE,COMÚN,FEMENINO,SINGULAR
negativas,NOMBRE,COMÚN,FEMENINO,PLURAL
negociación,NOMBRE,COMÚN,FEMENINO,SINGULAR
negociación_colectiva,NOMBRE,COMÚN,FEMENINO,SINGULAR
negociaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
negocio,NOMBRE,COMÚN,MASCULINO,SINGULAR
negocios,NOMBRE,COMÚN,MASCULINO,PLURAL
negro,NOMBRE,COMÚN,MASCULINO,SINGULAR
negros,NOMBRE,COMÚN,MASCULINO,PLURAL
nene,NOMBRE,COMÚN,MASCULINO,SINGULAR
nenes,NOMBRE,COMÚN,MASCULINO,PLURAL
neorrealismo,NOMBRE,COMÚN,MASCULINO,SINGULAR
neorrealismos,NOMBRE,COMÚN,MASCULINO,PLURAL
nervio,NOMBRE,COMÚN,MASCULINO,SINGULAR
nervios,NOMBRE,COMÚN,MASCULINO,PLURAL
neurona,NOMBRE,COMÚN,FEMENINO,SINGULAR
neuronas,NOMBRE,COMÚN,FEMENINO,PLURAL
neurosis,NOMBRE,COMÚN,FEMENINO,INVARIABLE
neutrino,NOMBRE,COMÚN,MASCULINO,SINGULAR
neutrinos,NOMBRE,COMÚN,MASCULINO,PLURAL
neutrón,NOMBRE,COMÚN,MASCULINO,SINGULAR
neutrones,NOMBRE,COMÚN,MASCULINO,PLURAL
nevero,NOMBRE,COMÚN,MASCULINO,SINGULAR
neveros,NOMBRE,COMÚN,MASCULINO,PLURAL
newton,NOMBRE,COMÚN,MASCULINO,PLURAL
newton_por_metro_cuadrado,NOMBRE,COMÚN,,
newtons,NOMBRE,COMÚN,MASCULINO,PLURAL
nibble,NOMBRE,COMÚN,MASCULINO,PLURAL
nibbles,NOMBRE,COMÚN,MASCULINO,PLURAL
nicaragua,NOMBRE,COMÚN,FEMENINO,SINGULAR
nicaraguas,NOMBRE,COMÚN,FEMENINO,PLURAL
nicotina,NOMBRE,COMÚN,FEMENINO,SINGULAR
nicotinas,NOMBRE,COMÚN,FEMENINO,PLURAL
nido,NOMBRE,COMÚN,MASCULINO,SINGULAR
nidos,NOMBRE,COMÚN,MASCULINO,PLURAL
niebla,NOMBRE,COMÚN,FEMENINO,SINGULAR
nieblas,NOMBRE,COMÚN,FEMENINO,PLURAL
nieto,NOMBRE,COMÚN,MASCULINO,SINGULAR
nietos,NOMBRE,COMÚN,MASCULINO,PLURAL
nieve,NOMBRE,COMÚN,FEMENINO,SINGULAR
nieves,NOMBRE,COMÚN,FEMENINO,PLURAL
niña,NOMBRE,COMÚN,FEMENINO,SINGULAR
niñas,NOMBRE,COMÚN,FEMENINO,PLURAL
niño,NOMBRE,COMÚN,MASCULINO,SINGULAR
niños,NOMBRE,COMÚN,MASCULINO,PLURAL
nitrógeno,NOMBRE,COMÚN,MASCULINO,SINGULAR
nitrógenos,NOMBRE,COMÚN,MASCULINO,PLURAL
nivel,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_de_calidad,NOMBRE,COMÚN,,
nivel_de_confianza,NOMBRE,COMÚN,,
nivel_de_empleo,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_de_estudios,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_de_exigencia,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_de_precios,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_de_seguridad,NOMBRE,COMÚN,,
nivel_de_vida,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_educativo,NOMBRE,COMÚN,MASCULINO,SINGULAR
nivel_técnico,NOMBRE,COMÚN,MASCULINO,SINGULAR
niveles,NOMBRE,COMÚN,MASCULINO,PLURAL
nobleza,NOMBRE,COMÚN,FEMENINO,SINGULAR
noblezas,NOMBRE,COMÚN,FEMENINO,PLURAL
noche,NOMBRE,COMÚN,FEMENINO,SINGULAR
noches,NOMBRE,COMÚN,FEMENINO,PLURAL
noción,NOMBRE,COMÚN,FEMENINO,SINGULAR
nociones,NOMBRE,COMÚN,FEMENINO,PLURAL
noes,NOMBRE,COMÚN,MASCULINO,PLURAL
nombramiento,NOMBRE,COMÚN,MASCULINO,SINGULAR
nombramientos,NOMBRE,COMÚN,MASCULINO,PLURAL
nombre,NOMBRE,COMÚN,MASCULINO,SINGULAR
nombre_comercial,NOMBRE,COMÚN,,
nombre_de_usuario,NOMBRE,COMÚN,,
nombre_del_archivo,NOMBRE,COMÚN,,
nombres,NOMBRE,COMÚN,MASCULINO,PLURAL
nomenclatura,NOMBRE,COMÚN,FEMENINO,SINGULAR
nomenclaturas,NOMBRE,COMÚN,FEMENINO,PLURAL
nómina,NOMBRE,COMÚN,FEMENINO,SINGULAR
nóminas,NOMBRE,COMÚN,FEMENINO,PLURAL
nónupla,NOMBRE,COMÚN,FEMENINO,SINGULAR
nónuplas,NOMBRE,COMÚN,FEMENINO,PLURAL
nónuple,NOMBRE,COMÚN,COMÚN,SINGULAR
nónuples,NOMBRE,COMÚN,COMÚN,PLURAL
nónuplo,NOMBRE,COMÚN,MASCULINO,SINGULAR
nónuplos,NOMBRE,COMÚN,MASCULINO,PLURAL
norma,NOMBRE,COMÚN,FEMENINO,SINGULAR
norma_básica,NOMBRE,COMÚN,,
norma_jurídica,NOMBRE,COMÚN,,
normalidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
normalidades,NOMBRE,COMÚN,FEMENINO,PLURAL
normalización,NOMBRE,COMÚN,FEMENINO,SINGULAR
normalización_lingüística,NOMBRE,COMÚN,FEMENINO,SINGULAR
normalizaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
normas,NOMBRE,COMÚN,FEMENINO,PLURAL
normas_de_aplicación,NOMBRE,COMÚN,FEMENINO,PLURAL
normas_de_seguridad,NOMBRE,COMÚN,FEMENINO,PLURAL
normas_sociales,NOMBRE,COMÚN,FEMENINO,PLURAL
normativa,NOMBRE,COMÚN,FEMENINO,SINGULAR
normativa_vigente,NOMBRE,COMÚN,FEMENINO,SINGULAR
normativas,NOMBRE,COMÚN,FEMENINO,PLURAL
noroeste,NOMBRE,COMÚN,MASCULINO,SINGULAR
noroestes,NOMBRE,COMÚN,MASCULINO,PLURAL
norte,NOMBRE,COMÚN,MASCULINO,SINGULAR
nortes,NOMBRE,COMÚN,MASCULINO,PLURAL
nostalgia,NOMBRE,COMÚN,FEMENINO,SINGULAR
nostalgias,NOMBRE,COMÚN,FEMENINO,PLURAL
nota,NOMBRE,COMÚN,FEMENINO,SINGULAR
nota_media,NOMBRE,COMÚN,,
nota_simple,NOMBRE,COMÚN,FEMENINO,SINGULAR
notación,NOMBRE,COMÚN,FEMENINO,SINGULAR
notaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
notario,NOMBRE,COMÚN,MASCULINO,SINGULAR
notarios,NOMBRE,COMÚN,MASCULINO,PLURAL
notas,NOMBRE,COMÚN,FEMENINO,PLURAL
noticia,NOMBRE,COMÚN,FEMENINO,SINGULAR
noticias,NOMBRE,COMÚN,FEMENINO,PLURAL
novedad,NOMBRE,COMÚN,FEMENINO,SINGULAR
novedades,NOMBRE,COMÚN,FEMENINO,PLURAL
novela,NOMBRE,COMÚN,FEMENINO,SINGULAR
novelas,NOMBRE,COMÚN,FEMENINO,PLURAL
novelista,NOMBRE,COMÚN,COMÚN,SINGULAR
novelistas,NOMBRE,COMÚN,COMÚN,PLURAL
novia,NOMBRE,COMÚN,FEMENINO,SINGULAR
novias,NOMBRE,COMÚN,FEMENINO,PLURAL
