PALABRA,CATEGORIA,TIPO,GENERO,NUMERO
imposición,NOMBRE,COMÚN,FEMENINO,INVARIABLE
imposiciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
impotencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
impotencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
imprenta,NOMBRE,COMÚN,FEMENINO,INVARIABLE
imprentas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
impresión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
impresiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
impreso,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impreso_de_solicitud,NOMBRE,COMÚN,,
impresos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impronta,NOMBRE,COMÚN,FEMENINO,INVARIABLE
improntas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
impuesto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_de_sociedades,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_actividades_económicas,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_bienes_inmuebles,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_el_valor_añadido,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_la_renta,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_la_renta_de_las_personas_físicas,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_sociedades,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuesto_sobre_transmisiones_patrimoniales,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impuestos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impulso,NOMBRE,COMÚN,MASCULINO,INVARIABLE
impulsos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
incapacidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incapacidad_laboral,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incapacidad_permanente,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incapacidad_temporal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incapacidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incendio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
incendios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
incertidumbre,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incertidumbres,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incidencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incidencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incidente,NOMBRE,COMÚN,COMÚN,INVARIABLE
incidentes,NOMBRE,COMÚN,COMÚN,INVARIABLE
inclinación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inclinaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incógnita,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incógnitas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incontinencia_urinaria,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inconveniente,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inconvenientes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
incorporación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incorporaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
incremento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
incremento_salarial,NOMBRE,COMÚN,,
incrementos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indemnización,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indemnizaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
independencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
independencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
india,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indicación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indicaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indicador,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indicadores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
índice,NOMBRE,COMÚN,MASCULINO,INVARIABLE
índice_de_desarrollo_humano,NOMBRE,COMÚN,MASCULINO,INVARIABLE
índice_de_precios_al_consumo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
índices,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indicio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indicios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indiferencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indiferencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indignación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indignaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
individualidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
individualidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
individuo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
individuos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
índole,NOMBRE,COMÚN,FEMENINO,INVARIABLE
índoles,NOMBRE,COMÚN,FEMENINO,INVARIABLE
indulto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
indultos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
industria,NOMBRE,COMÚN,FEMENINO,INVARIABLE
industria_nacional,NOMBRE,COMÚN,FEMENINO,INVARIABLE
industria_química,NOMBRE,COMÚN,FEMENINO,INVARIABLE
industrialización,NOMBRE,COMÚN,FEMENINO,INVARIABLE
industrializaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
industrias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inercia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inercias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inestabilidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inestabilidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infancia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infancias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infante,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infantes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infarto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infartos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infección,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infecciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inferioridad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inferioridades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infidelidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infidelidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infierno,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infiernos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infinidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infinidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
infinitivo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infinitivos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infinito,NOMBRE,COMÚN,MASCULINO,INVARIABLE
infinitos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inflación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inflaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
influencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
influencia_política,NOMBRE,COMÚN,FEMENINO,INVARIABLE
influencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
influjo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
influjos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
información,NOMBRE,COMÚN,FEMENINO,INVARIABLE
información_adicional,NOMBRE,COMÚN,FEMENINO,INVARIABLE
información_general,NOMBRE,COMÚN,FEMENINO,INVARIABLE
información_genética,NOMBRE,COMÚN,FEMENINO,INVARIABLE
información_tecnológica,NOMBRE,COMÚN,FEMENINO,INVARIABLE
información_turística,NOMBRE,COMÚN,FEMENINO,INVARIABLE
informaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
informática_de_gestión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
informe,NOMBRE,COMÚN,MASCULINO,INVARIABLE
informe_de_auditoría,NOMBRE,COMÚN,,
informe_de_evaluación,NOMBRE,COMÚN,,
informe_de_gestión,NOMBRE,COMÚN,,
informes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingeniería_química,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingeniero,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingeniero_agrónomo,NOMBRE,COMÚN,,
ingeniero_químico,NOMBRE,COMÚN,,
ingeniero_técnico_agrícola,NOMBRE,COMÚN,,
ingenieros,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingenio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingenios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingestión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ingestiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inglés,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingleses,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingrediente,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingredientes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingreso,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ingresos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inH20,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inHg,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inhibición,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inhibiciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
iniciación,NOMBRE,COMÚN,MASCULINO,INVARIABLE
iniciaciones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
iniciativa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
iniciativa_legislativa,NOMBRE,COMÚN,,
iniciativas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inicio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inicios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
injusticia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
injusticias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inmigración,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inmigraciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inmigrante,NOMBRE,COMÚN,COMÚN,INVARIABLE
inmigrantes,NOMBRE,COMÚN,COMÚN,INVARIABLE
inmovilidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inmovilidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
innovación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
innovaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inocencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inocencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inquietud,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inquietudes,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inscripción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inscripciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
insecto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
insectos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inseguridad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inseguridades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
insistencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
insistencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inspector,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inspector_general,NOMBRE,COMÚN,,
inspectores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inspiración,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inspiraciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instalación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instalaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instancia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instancias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instante,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instantes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instauración,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instauraciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instinto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instintos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
institución,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instituciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instituto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instituto_nacional_de_empleo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instituto_nacional_de_la_salud,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instituto_nacional_de_la_seguridad_social,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instituto_nacional_de_meteorología,NOMBRE,COMÚN,MASCULINO,INVARIABLE
institutos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instrucción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instrucciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instrucciones_de_uso,NOMBRE,COMÚN,FEMENINO,INVARIABLE
instrumento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
instrumento_musical,NOMBRE,COMÚN,,
instrumentos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
insulto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
insultos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
integración,NOMBRE,COMÚN,FEMENINO,INVARIABLE
integración_económica,NOMBRE,COMÚN,FEMENINO,INVARIABLE
integración_social,NOMBRE,COMÚN,FEMENINO,INVARIABLE
integraciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
integridad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
integridades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intelectual,NOMBRE,COMÚN,COMÚN,INVARIABLE
intelectuales,NOMBRE,COMÚN,COMÚN,INVARIABLE
inteligencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inteligencia_humana,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inteligencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intemperie,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intemperies,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intención,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intenciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intensidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intensidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
intentos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interacción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interacción_social,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interacciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intercambio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
intercambio_de_datos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
intercambios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interdependencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interdependencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interés,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interés_social,NOMBRE,COMÚN,MASCULINO,INVARIABLE
intereses,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interfaz_de_usuario,NOMBRE,COMÚN,,
interferencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interferencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interior,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interiores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interlocutor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interlocutores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
interpretación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
interpretaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intérprete,NOMBRE,COMÚN,COMÚN,INVARIABLE
intérpretes,NOMBRE,COMÚN,COMÚN,INVARIABLE
intervalo_de_tiempo,NOMBRE,COMÚN,,
intervención,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intervención_quirúrgica,NOMBRE,COMÚN,,
intervenciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intimidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intimidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intoxicación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intoxicaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intriga,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intrigas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
introducción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
introducciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intruso,NOMBRE,COMÚN,MASCULINO,INVARIABLE
intrusos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
intuición,NOMBRE,COMÚN,FEMENINO,INVARIABLE
intuiciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inundación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inundaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
invasión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
invasiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
invención,NOMBRE,COMÚN,FEMENINO,INVARIABLE
invenciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inventario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inventarios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
invento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inventor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inventores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inventos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inversión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inversiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
investidura,NOMBRE,COMÚN,FEMENINO,INVARIABLE
investiduras,NOMBRE,COMÚN,FEMENINO,INVARIABLE
investigación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
investigación_clínica,NOMBRE,COMÚN,FEMENINO,INVARIABLE
investigaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
investigador,NOMBRE,COMÚN,MASCULINO,INVARIABLE
investigadores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
invierno,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inviernos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
invitación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
invitaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
invitado,NOMBRE,COMÚN,MASCULINO,INVARIABLE
invitados,NOMBRE,COMÚN,MASCULINO,INVARIABLE
inyección,NOMBRE,COMÚN,FEMENINO,INVARIABLE
inyecciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ión,NOMBRE,COMÚN,MASCULINO,INVARIABLE
iones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ira,NOMBRE,COMÚN,FEMENINO,INVARIABLE
iras,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ironía,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ironías,NOMBRE,COMÚN,FEMENINO,INVARIABLE
irradiación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
irradiaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
irregularidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
irregularidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
irritación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
irritaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
isla,NOMBRE,COMÚN,FEMENINO,INVARIABLE
islas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
italiano,NOMBRE,COMÚN,MASCULINO,INVARIABLE
italianos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
izquierda,NOMBRE,COMÚN,FEMENINO,INVARIABLE
izquierdas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jabón,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jabones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jamón,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jamones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
japón,NOMBRE,COMÚN,MASCULINO,INVARIABLE
japones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
japonés,NOMBRE,COMÚN,MASCULINO,INVARIABLE
japoneses,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jardín,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jardines,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jarro,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jarrón,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jarrones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jarros,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jaula,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jaulas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jefe,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jefe_de_gabinete,NOMBRE,COMÚN,,
jefe_de_proyecto,NOMBRE,COMÚN,,
jefe_de_seguridad,NOMBRE,COMÚN,,
jefe_de_unidad,NOMBRE,COMÚN,,
jefe_militar,NOMBRE,COMÚN,,
jefes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jerarquía,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jerarquías,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jersey,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jerseys,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jesús,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jesuses,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jinete,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jinetes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jorge,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jorges,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jornada,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jornadas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
josefina,NOMBRE,COMÚN,FEMENINO,INVARIABLE
josefinas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
joule,NOMBRE,COMÚN,MASCULINO,INVARIABLE
joules,NOMBRE,COMÚN,MASCULINO,INVARIABLE
joven,NOMBRE,COMÚN,COMÚN,INVARIABLE
jóvenes,NOMBRE,COMÚN,COMÚN,INVARIABLE
joya,NOMBRE,COMÚN,FEMENINO,INVARIABLE
joyas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
juan,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juanes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jubilación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jubilación_anticipada,NOMBRE,COMÚN,,
jubilaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
júbilo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
júbilos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
judía,NOMBRE,COMÚN,FEMENINO,INVARIABLE
judías,NOMBRE,COMÚN,FEMENINO,INVARIABLE
judío,NOMBRE,COMÚN,MASCULINO,INVARIABLE
judíos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jueces,NOMBRE,COMÚN,COMÚN,INVARIABLE
juego,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juego_de_mesa,NOMBRE,COMÚN,,
juegos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juegos_olímpicos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jueves,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juez,NOMBRE,COMÚN,COMÚN,INVARIABLE
jugada,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jugadas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jugador,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jugadores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jugo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jugos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juguete,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juguetes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juicio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juicio_oral,NOMBRE,COMÚN,,
juicios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
julia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
julias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
julio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
julios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
junio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
junios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
junta,NOMBRE,COMÚN,FEMENINO,INVARIABLE
junta_general_de_accionistas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
junta_militar,NOMBRE,COMÚN,FEMENINO,INVARIABLE
juntas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jurado,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jurados,NOMBRE,COMÚN,MASCULINO,INVARIABLE
jurisdicción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jurisdicción_contencioso-administrativa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jurisdicción_ordinaria,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jurisdicción_penal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jurisdicciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
jurista,NOMBRE,COMÚN,COMÚN,INVARIABLE
juristas,NOMBRE,COMÚN,COMÚN,INVARIABLE
justicia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
justicia_ordinaria,NOMBRE,COMÚN,FEMENINO,INVARIABLE
justicia_social,NOMBRE,COMÚN,FEMENINO,INVARIABLE
justicias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
justificación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
justificaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
juventud,NOMBRE,COMÚN,FEMENINO,INVARIABLE
juventudes,NOMBRE,COMÚN,FEMENINO,INVARIABLE
juzgado,NOMBRE,COMÚN,MASCULINO,INVARIABLE
juzgados,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kg,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilobit,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilobits,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilobyte,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilobytes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilogramo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilogramo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilogramos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
kilómetro,NOMBRE,COMÚN,,
